EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
241107.800,393428.600,486380.400,498044.600,709501.000,709504.100,709842.100,684346.200,0.000
240999.100,393169.700,486188.600,497678.700,709490.000,709493.400,709820.600,684014.300,0.000
240957.100,392917.100,486011.100,497353.600,709488.100,709491.000,709809.800,683747.400,0.000
241030.000,393002.300,486084.700,497508.400,709497.800,709500.400,709827.400,683943.500,0.000
241120.000,393320.200,486308.600,497928.000,709506.300,709509.100,709845.500,684277.100,0.000
241090.200,393411.800,486360.800,498021.700,709501.600,709504.800,709842.300,684345.900,0.000
240982.800,393149.200,486167.400,497657.200,709489.300,709492.600,709819.600,684013.300,0.000
240954.000,392904.600,486000.300,497346.500,709487.800,709491.000,709807.900,683748.300,0.000
241027.300,392995.800,486068.300,497497.200,709494.800,709498.500,709824.500,683931.100,0.000
241123.800,393316.400,486298.200,497920.300,709505.400,709509.100,709844.800,684269.800,0.000
241112.400,393428.300,486373.300,498032.600,709506.400,709509.900,709847.000,684363.600,0.000
240996.800,393161.500,486179.200,497666.000,709494.800,709497.900,709825.600,684032.700,0.000
240943.300,392890.200,485992.500,497334.700,709490.100,709492.900,709810.900,683753.100,0.000
241014.900,392972.600,486059.000,497481.700,709497.300,709500.100,709827.100,683940.200,0.000
241107.200,393291.100,486282.800,497900.900,709504.600,709507.600,709844.300,684272.900,0.000
241086.700,393400.000,486350.100,498010.300,709503.300,709506.200,709843.900,684358.700,0.000
240976.500,393136.300,486153.200,497646.200,709492.300,709495.800,709823.900,684029.800,0.000
240941.700,392884.800,485979.200,497324.200,709490.300,709494.100,709812.100,683754.000,0.000
241017.900,392977.000,486049.900,497471.400,709498.100,709501.700,709828.300,683927.600,0.000
241112.000,393298.400,486276.300,497892.200,709506.800,709509.900,709846.300,684262.100,0.000
241085.300,393400.300,486334.500,497990.300,709502.400,709505.300,709843.000,684338.800,0.000
240975.500,393137.600,486142.100,497626.700,709491.200,709494.300,709821.800,684008.900,0.000
240946.600,392888.600,485971.900,497309.300,709489.000,709492.100,709809.200,683736.300,0.000
241029.200,392987.800,486045.800,497459.900,709497.600,709500.600,709827.400,683939.300,0.000
241113.500,393303.200,486261.900,497868.500,709504.300,709507.400,709843.800,684274.100,0.000
241089.500,393404.700,486322.600,497971.900,709500.600,709503.500,709841.400,684355.300,0.000
240983.800,393152.100,486138.500,497615.700,709492.100,709494.800,709823.700,684034.700,0.000
240941.900,392893.400,485959.600,497285.300,709487.400,709490.200,709809.300,683756.400,0.000
241031.500,392992.900,486036.800,497439.400,709496.400,709499.600,709826.600,683937.600,0.000
241129.100,393309.000,486258.800,497857.900,709505.400,709508.600,709845.300,684266.900,0.000
241105.600,393399.900,486317.100,497960.200,709501.400,709504.700,709842.800,684343.800,0.000
241008.300,393151.000,486136.400,497610.300,709493.600,709496.800,709825.100,684026.300,0.000
240970.100,392897.700,485960.100,497285.100,709491.000,709493.900,709811.900,683750.700,0.000
241044.600,392987.100,486027.400,497427.000,709496.800,709499.600,709826.500,683943.100,0.000
241137.900,393304.300,486252.800,497842.800,709505.300,709508.600,709845.100,684281.700,0.000
241112.500,393404.000,486316.000,497947.800,709503.300,709506.900,709844.300,684364.300,0.000
241011.500,393157.600,486136.900,497599.400,709495.600,709499.000,709827.900,684048.600,0.000
240975.200,392906.700,485964.000,497275.600,709492.600,709496.200,709811.500,683752.100,0.000
241052.500,393002.900,486037.200,497421.500,709500.400,709503.800,709829.500,683919.900,0.000
241133.800,393311.700,486249.100,497825.900,709503.900,709506.900,709843.300,684243.000,0.000
241116.900,393426.100,486319.600,497939.800,709502.300,709505.100,709843.400,684332.300,0.000
241016.300,393175.500,486137.400,497588.100,709493.700,709497.100,709825.800,684015.300,0.000
240975.200,392913.700,485955.800,497258.100,709489.100,709492.500,709812.900,683753.900,0.000
241051.500,393001.000,486023.500,497399.100,709496.200,709499.500,709826.700,683934.700,0.000
241139.900,393314.500,486242.700,497811.000,709506.400,709508.900,709846.100,684258.800,0.000
241118.000,393416.300,486304.600,497918.000,709503.100,709505.800,709843.900,684342.400,0.000
241024.500,393169.300,486132.100,497578.600,709499.000,709501.600,709830.600,684039.100,0.000
240982.800,392907.200,485950.000,497246.400,709497.000,709499.900,709818.100,683754.900,0.000
241055.600,392990.300,486010.200,497380.100,709499.900,709503.300,709830.100,683934.200,0.000
241145.700,393308.800,486231.500,497797.600,709506.900,709510.200,709847.100,684272.400,0.000
241122.700,393409.800,486289.800,497901.100,709502.800,709506.400,709843.900,684353.900,0.000
241018.000,393156.100,486098.800,497541.000,709494.400,709497.900,709826.000,684033.000,0.000
240981.400,392902.200,485920.600,497213.500,709492.700,709495.900,709812.900,683750.400,0.000
241065.500,392998.400,485994.500,497361.100,709502.500,709505.900,709832.500,683944.200,0.000
241156.300,393318.200,486212.500,497773.200,709508.700,709511.800,709848.600,684278.200,0.000
241130.400,393417.200,486274.200,497880.400,709503.700,709507.100,709844.900,684362.700,0.000
241027.500,393160.400,486090.400,497528.900,709494.100,709497.400,709826.500,684046.500,0.000
240985.100,392902.300,485912.100,497197.900,709493.400,709496.600,709815.700,683772.000,0.000
241060.100,392987.400,485978.400,497335.600,709499.800,709503.100,709830.100,683951.500,0.000
241149.400,393302.300,486195.500,497746.800,709505.600,709508.600,709845.200,684278.700,0.000
241132.200,393419.300,486266.900,497863.800,709505.800,709508.600,709846.600,684375.500,0.000
241024.800,393169.400,486082.500,497510.500,709495.900,709498.700,709828.400,684060.100,0.000
240975.600,392896.700,485889.600,497166.200,709488.800,709491.700,709810.400,683767.500,0.000
241054.000,392983.000,485959.100,497307.800,709495.600,709498.800,709825.600,683945.100,0.000
241153.100,393309.700,486195.300,497737.300,709507.400,709510.600,709847.400,684289.100,0.000
241119.200,393406.300,486257.600,497846.100,709506.100,709509.400,709847.200,684374.100,0.000
241010.000,393148.500,486070.100,497492.200,709496.600,709499.500,709828.600,684055.500,0.000
240970.100,392893.700,485891.100,497160.500,709491.400,709494.100,709809.900,683752.100,0.000
241042.500,392973.500,485951.300,497291.000,709498.800,709502.000,709827.900,683915.300,0.000
241138.300,393294.500,486177.200,497709.000,709509.300,709512.500,709848.800,684259.800,0.000
241115.800,393402.700,486244.000,497818.400,709506.000,709509.300,709847.100,684347.900,0.000
241014.800,393155.000,486063.600,497469.800,709497.900,709501.000,709829.100,684035.800,0.000
240971.600,392890.700,485880.800,497135.500,709495.600,709498.800,709817.300,683753.800,0.000
241040.500,392970.700,485941.800,497265.800,709500.600,709503.800,709830.800,683942.100,0.000
241125.400,393282.600,486162.200,497679.400,709508.000,709511.200,709847.600,684280.900,0.000
241104.300,393396.100,486229.700,497791.700,709503.500,709506.900,709844.600,684371.400,0.000
241000.700,393155.700,486051.200,497442.400,709494.600,709497.900,709827.000,684059.400,0.000
240964.400,392903.000,485877.400,497112.400,709493.600,709496.600,709811.300,683754.300,0.000
241041.600,392988.000,485943.800,497247.200,709502.400,709505.300,709830.300,683912.600,0.000
241133.200,393302.300,486162.300,497660.500,709509.800,709513.000,709848.900,684251.400,0.000
241107.800,393406.800,486223.700,497771.000,709505.600,709509.100,709846.000,684338.100,0.000
240995.900,393149.600,486033.800,497412.500,709493.900,709497.500,709824.900,684017.400,0.000
240946.000,392872.100,485842.700,497065.700,709489.400,709493.300,709812.700,683743.800,0.000
241022.500,392953.300,485906.900,497197.300,709498.100,709501.700,709828.900,683941.100,0.000
241121.100,393277.600,486138.500,497621.800,709509.500,709512.600,709849.300,684284.300,0.000
241102.600,393391.800,486209.100,497737.400,709506.600,709509.800,709847.700,684375.900,0.000
240997.700,393145.600,486029.300,497386.800,709496.800,709500.100,709829.200,684062.900,0.000
240948.300,392879.400,485841.800,497042.300,709491.500,709494.800,709812.100,683758.600,0.000
241018.600,392958.900,485901.900,497168.200,709499.000,709501.800,709827.900,683914.600,0.000
241116.900,393282.100,486132.100,497589.400,709508.900,709512.000,709847.700,684252.300,0.000
241100.000,393400.400,486205.100,497710.600,709507.000,709509.900,709847.700,684350.200,0.000
240994.300,393152.100,486022.300,497359.300,709496.900,709499.900,709828.500,684034.900,0.000
240951.000,392885.900,485838.200,497015.600,709493.700,709496.800,709815.800,683758.300,0.000
241021.500,392958.800,485898.000,497139.800,709500.300,709503.100,709829.800,683938.600,0.000
241101.400,393255.300,486113.000,497547.400,709506.300,709509.100,709845.900,684264.000,0.000
241082.800,393366.000,486184.300,497666.600,709504.200,709507.100,709845.200,684358.300,0.000
240994.500,393137.600,486019.200,497332.300,709499.900,709503.100,709832.200,684059.700,0.000
240939.800,392860.000,485824.800,496980.100,709494.800,709497.900,709817.100,683766.600,0.000
241017.700,392943.600,485891.500,497111.900,709502.300,709505.800,709832.300,683942.600,0.000
241106.400,393252.300,486108.400,497520.700,709508.600,709511.900,709847.900,684264.800,0.000
241082.100,393360.200,486175.200,497634.000,709505.400,709508.500,709845.900,684352.000,0.000
240976.800,393111.800,485996.000,497286.400,709495.200,709498.400,709826.500,684040.100,0.000
240930.800,392851.200,485812.900,496944.400,709489.400,709492.600,709810.800,683752.600,0.000
241005.400,392929.300,485875.400,497069.300,709497.100,709500.600,709826.900,683931.100,0.000
241096.900,393241.500,486097.800,497480.800,709507.400,709510.400,709846.400,684262.900,0.000
241074.200,393351.900,486165.500,497597.500,709504.700,709507.700,709845.300,684354.500,0.000
240969.400,393103.200,485981.800,497246.200,709493.900,709497.300,709825.800,684038.200,0.000
240930.300,392842.600,485804.300,496909.900,709492.900,709496.200,709811.700,683738.800,0.000
241010.500,392917.800,485869.000,497039.400,709501.600,709505.000,709830.600,683913.000,0.000
241101.000,393223.100,486087.800,497450.000,709508.600,709511.900,709847.800,684249.800,0.000
241078.500,393338.800,486159.700,497569.300,709505.400,709508.700,709846.200,684344.600,0.000
240977.000,393094.000,485980.200,497221.300,709497.900,709501.400,709829.100,684034.300,0.000
240932.200,392820.400,485794.100,496873.800,709494.600,709497.900,709815.900,683744.200,0.000
240998.800,392884.900,485848.000,496984.600,709498.300,709501.100,709827.800,683914.700,0.000
241091.400,393206.600,486077.300,497404.700,709507.300,709509.900,709845.800,684255.400,0.000
241072.300,393329.100,486155.600,497537.400,709505.600,709508.800,709845.800,684362.200,0.000
240968.400,393086.200,485978.300,497195.200,709497.900,709501.100,709830.000,684055.400,0.000
240921.600,392817.500,485789.100,496847.400,709495.200,709497.500,709817.100,683767.300,0.000
240994.100,392883.000,485842.000,496962.300,709500.600,709503.300,709829.800,683939.600,0.000
241093.800,393198.600,486069.200,497380.900,709510.600,709513.600,709849.700,684277.900,0.000
241082.300,393324.800,486150.800,497513.600,709508.400,709511.600,709849.300,684383.700,0.000
240971.800,393073.900,485961.900,497161.900,709494.300,709497.300,709826.800,684065.200,0.000
240922.200,392803.100,485771.800,496817.200,709488.900,709492.100,709807.800,683753.100,0.000
241001.000,392881.800,485837.200,496943.900,709498.300,709502.000,709827.100,683920.400,0.000
241094.900,393193.800,486057.800,497356.700,709507.700,709511.800,709847.600,684258.900,0.000
241082.000,393311.000,486132.400,497484.000,709506.300,709509.900,709847.400,684360.800,0.000
240969.800,393060.200,485949.100,497135.400,709494.200,709497.900,709826.300,684046.600,0.000
240915.100,392776.000,485752.600,496781.900,709486.300,709489.900,709807.100,683738.300,0.000
240987.800,392844.600,485811.200,496904.900,709495.600,709499.000,709824.800,683908.700,0.000
241079.300,393160.400,486035.500,497321.700,709504.100,709507.700,709843.500,684244.600,0.000
241064.200,393283.100,486114.200,497452.500,709502.600,709506.400,709843.600,684347.700,0.000
240963.800,393045.200,485938.000,497112.600,709494.400,709498.100,709826.000,684040.800,0.000
240922.500,392784.400,485753.300,496770.100,709490.600,709493.800,709809.600,683736.500,0.000
241011.900,392867.300,485825.500,496906.400,709502.300,709505.300,709831.200,683912.800,0.000
241100.400,393170.500,486038.800,497313.000,709508.900,709512.300,709848.200,684242.400,0.000
241073.500,393277.400,486103.500,497433.200,709504.800,709508.100,709845.900,684335.000,0.000
240975.200,393033.600,485929.400,497097.100,709493.900,709497.100,709826.000,684031.300,0.000
240928.100,392767.900,485745.800,496756.200,709490.800,709494.800,709813.300,683750.900,0.000
240993.500,392832.900,485796.300,496869.100,709497.600,709501.400,709826.700,683914.900,0.000
241086.600,393144.800,486017.000,497282.900,709507.400,709511.100,709846.600,684244.700,0.000
241073.300,393270.600,486097.100,497416.000,709507.400,709511.400,709848.900,684352.300,0.000
240967.800,393031.700,485918.500,497072.300,709495.200,709498.500,709827.600,684044.100,0.000
240916.800,392759.600,485731.000,496723.800,709489.900,709492.700,709813.000,683766.100,0.000
240991.300,392832.100,485790.300,496843.500,709495.600,709499.000,709825.600,683938.100,0.000
241086.200,393147.400,486013.400,497261.600,709505.100,709508.700,709844.700,684267.100,0.000
241072.300,393271.700,486089.600,497396.400,709501.900,709505.600,709842.900,684372.600,0.000
240974.900,393037.800,485916.800,497064.400,709495.900,709499.300,709828.500,684072.900,0.000
240922.800,392753.500,485723.400,496713.300,709490.600,709494.000,709807.900,683743.300,0.000
240995.000,392820.400,485776.800,496827.400,709497.600,709500.600,709824.800,683879.800,0.000
241092.000,393142.000,486000.500,497244.700,709505.600,709508.500,709843.900,684221.900,0.000
241062.100,393256.100,486065.800,497367.300,709498.600,709501.900,709839.300,684316.800,0.000
240960.200,393021.200,485893.700,497031.900,709490.600,709493.900,709821.600,684016.400,0.000
240910.300,392750.500,485708.100,496686.100,709488.800,709491.800,709810.400,683733.600,0.000
240981.400,392815.700,485761.700,496798.300,709496.400,709499.800,709826.000,683911.600,0.000
241073.000,393130.200,485983.300,497212.900,709504.100,709507.700,709843.300,684246.600,0.000
241056.600,393260.100,486063.300,497349.500,709501.900,709505.000,709842.400,684356.300,0.000
240955.500,393033.300,485893.700,497017.500,709494.200,709497.300,709826.900,684060.100,0.000
240896.500,392756.300,485697.400,496661.200,709487.400,709490.400,709810.200,683759.300,0.000
240972.200,392825.700,485755.600,496779.800,709495.800,709499.300,709825.800,683922.900,0.000
241075.600,393146.600,485986.800,497204.700,709506.600,709510.200,709846.400,684261.400,0.000
241062.500,393271.800,486063.800,497341.000,709502.800,709506.200,709843.700,684369.400,0.000
240965.900,393037.700,485889.200,497006.500,709494.600,709498.100,709827.400,684069.900,0.000
240919.200,392760.700,485700.800,496658.600,709491.900,709494.900,709811.500,683761.000,0.000
240992.100,392823.700,485756.100,496774.200,709500.300,709503.500,709829.100,683916.800,0.000
241085.600,393138.300,485977.100,497187.800,709508.900,709512.700,709848.500,684251.400,0.000
241065.000,393255.300,486047.600,497318.100,709504.100,709507.300,709845.100,684353.300,0.000
240961.700,393016.700,485870.700,496983.300,709493.900,709496.700,709826.400,684054.100,0.000
240916.300,392745.500,485683.700,496636.500,709490.300,709493.300,709812.600,683771.200,0.000
240992.000,392809.400,485738.900,496748.500,709498.600,709501.900,709827.800,683928.100,0.000
241086.300,393118.800,485960.400,497164.000,709505.900,709508.900,709844.900,684254.800,0.000
241066.600,393240.000,486034.000,497300.700,709502.400,709505.400,709843.000,684360.800,0.000
240963.300,393004.800,485860.300,496969.000,709493.300,709496.500,709825.600,684061.400,0.000
240921.300,392737.900,485679.100,496629.800,709491.300,709494.500,709811.500,683767.100,0.000
241002.000,392816.900,485739.100,496750.500,709502.400,709505.800,709831.700,683932.800,0.000
241094.100,393131.800,485960.400,497168.300,709510.000,709513.300,709849.800,684268.400,0.000
241068.900,393248.000,486032.500,497302.600,709503.900,709507.100,709845.100,684371.400,0.000
240964.100,393008.600,485858.400,496970.400,709493.400,709496.700,709826.400,684070.600,0.000
240911.500,392731.100,485666.300,496618.200,709489.800,709492.900,709808.900,683753.800,0.000
240981.100,392794.000,485717.200,496726.300,709496.400,709499.600,709824.500,683898.800,0.000
241075.400,393102.600,485935.100,497141.000,709505.300,709508.900,709844.400,684231.800,0.000
241066.300,393230.700,486022.700,497291.800,709503.700,709507.200,709844.900,684350.900,0.000
240960.800,392996.300,485849.300,496960.400,709492.800,709496.100,709824.800,684050.100,0.000
240907.800,392722.500,485657.800,496609.100,709488.900,709491.900,709809.300,683747.700,0.000
240986.000,392796.300,485716.300,496727.200,709497.300,709500.100,709826.200,683921.200,0.000
241075.300,393102.500,485932.700,497143.700,709504.700,709508.000,709843.900,684257.600,0.000
241069.400,393232.800,486019.500,497293.600,709505.800,709508.900,709846.600,684378.200,0.000
240971.800,392996.500,485847.300,496960.900,709495.000,709497.900,709828.100,684080.400,0.000
240915.600,392709.400,485645.400,496598.500,709487.400,709490.600,709808.600,683766.800,0.000
240981.300,392757.800,485686.600,496700.500,709493.300,709495.900,709821.200,683918.100,0.000
241078.200,393068.800,485905.700,497115.600,709500.200,709502.900,709839.100,684250.300,0.000
241057.500,393191.500,485983.700,497254.200,709496.500,709499.300,709837.600,684358.800,0.000
240959.100,392965.200,485820.700,496929.800,709486.700,709489.900,709820.400,684068.800,0.000
240924.200,392706.300,485648.300,496593.800,709487.300,709489.900,709807.800,683772.000,0.000
241008.000,392782.300,485715.600,496717.300,709499.600,709502.400,709827.900,683927.000,0.000
241104.000,393098.000,485939.100,497136.900,709508.300,709511.300,709847.300,684260.500,0.000
241085.800,393226.000,486020.700,497280.500,709504.500,709507.600,709845.400,684373.300,0.000
240978.900,392990.600,485846.700,496949.700,709494.800,709497.900,709828.300,684077.500,0.000
240923.500,392704.600,485644.000,496586.400,709489.200,709492.600,709812.900,683783.200,0.000
240996.600,392763.800,485693.200,496691.800,709495.400,709499.000,709825.000,683932.200,0.000
241084.700,393073.000,485911.300,497104.700,709501.700,709505.600,709841.300,684252.200,0.000
241080.700,393211.000,486004.000,497263.900,709503.500,709507.300,709845.100,684380.300,0.000
240971.600,392976.800,485828.000,496932.900,709493.100,709496.400,709826.500,684083.700,0.000
240918.500,392706.100,485638.300,496581.400,709490.200,709493.400,709810.200,683766.400,0.000
240995.000,392774.600,485693.100,496692.300,709500.000,709503.300,709828.600,683906.800,0.000
241091.200,393085.600,485913.200,497107.400,709506.900,709510.100,709846.000,684240.900,0.000
241073.500,393213.500,485994.700,497253.800,709502.300,709505.800,709843.300,684356.200,0.000
240964.600,392976.300,485817.400,496922.300,709492.100,709495.600,709824.800,684056.700,0.000
240914.500,392706.000,485628.700,496575.100,709489.600,709492.600,709811.100,683763.300,0.000
240980.500,392762.100,485674.700,496678.000,709495.300,709498.300,709824.800,683922.400,0.000
241076.500,393082.800,485903.200,497102.000,709505.300,709508.300,709844.300,684261.900,0.000
241061.000,393214.800,485989.400,497254.000,709501.800,709505.400,709842.800,684379.600,0.000
240954.900,392982.400,485819.200,496927.700,709492.800,709496.400,709826.000,684085.400,0.000
240903.800,392705.700,485627.800,496574.100,709488.900,709492.300,709807.300,683758.900,0.000
240976.900,392758.700,485676.100,496676.100,709496.300,709499.600,709823.900,683896.900,0.000
241078.300,393063.800,485899.100,497094.900,709506.600,709509.800,709845.700,684241.300,0.000
241069.300,393201.200,485988.600,497247.600,709502.400,709506.000,709843.600,684362.400,0.000
240964.300,392967.800,485817.500,496918.200,709491.400,709494.800,709824.000,684065.700,0.000
240908.400,392689.600,485622.800,496563.300,709486.900,709490.200,709807.500,683752.700,0.000
240972.000,392744.400,485666.700,496665.100,709493.400,709497.000,709822.300,683913.000,0.000
241064.600,393056.600,485888.200,497084.800,709503.300,709506.900,709842.400,684257.500,0.000
241050.700,393196.000,485975.800,497240.700,709502.000,709505.400,709843.100,684377.600,0.000
240961.700,392979.900,485819.300,496928.000,709497.000,709500.400,709830.800,684097.300,0.000
240911.400,392702.500,485622.500,496568.500,709491.300,709495.200,709811.300,683771.900,0.000
240981.200,392763.300,485673.100,496674.400,709497.900,709501.700,709826.600,683912.400,0.000
241074.500,393074.700,485896.200,497091.900,709506.600,709510.300,709846.100,684247.400,0.000
241057.200,393209.700,485983.200,497245.700,709504.300,709507.900,709845.700,684366.000,0.000
240946.800,392979.100,485813.700,496920.700,709494.800,709498.900,709828.400,684073.600,0.000
240887.500,392698.300,485620.400,496564.800,709490.600,709493.900,709813.200,683775.900,0.000
240951.000,392737.700,485659.300,496655.800,709496.400,709499.500,709825.100,683922.800,0.000
241052.600,393045.800,485880.200,497070.700,709505.600,709508.900,709844.700,684253.400,0.000
241042.900,393188.400,485968.300,497225.300,709502.600,709506.400,709843.900,684375.300,0.000
240940.100,392961.700,485798.500,496903.100,709491.900,709495.600,709825.900,684083.600,0.000
240890.800,392692.500,485612.800,496557.400,709491.300,709494.800,709810.400,683762.200,0.000
240948.200,392739.700,485650.100,496648.100,709497.300,709500.600,709824.900,683893.900,0.000
241040.300,393048.800,485868.200,497061.200,709504.100,709507.200,709842.400,684233.800,0.000
241036.200,393192.200,485962.600,497223.200,709502.300,709505.400,709843.200,684360.200,0.000
240941.800,392974.200,485802.300,496904.900,709493.900,709497.100,709826.700,684074.100,0.000
240882.900,392678.400,485598.700,496537.200,709488.500,709491.600,709808.600,683749.300,0.000
240943.000,392716.300,485636.700,496627.800,709497.000,709500.100,709825.400,683891.400,0.000
241035.000,393027.000,485858.500,497041.500,709504.800,709508.100,709843.700,684227.700,0.000
241020.800,393161.700,485943.600,497188.600,709501.100,709504.100,709841.600,684340.400,0.000
240923.600,392943.600,485783.900,496874.200,709491.300,709494.900,709823.800,684055.500,0.000
240877.500,392677.100,485601.300,496528.300,709486.700,709490.400,709806.500,683745.800,0.000
240939.000,392716.900,485635.300,496612.700,709492.900,709496.200,709821.300,683883.700,0.000
241035.500,393020.500,485852.600,497024.200,709503.300,709506.400,709841.600,684222.500,0.000
241033.900,393163.900,485948.300,497189.200,709501.900,709505.300,709842.600,684350.000,0.000
240936.000,392940.700,485783.700,496874.200,709493.400,709497.000,709827.100,684066.900,0.000
240874.400,392645.700,485579.500,496510.400,709488.100,709491.900,709811.500,683768.900,0.000
240935.200,392683.000,485614.900,496602.000,709494.500,709498.100,709823.700,683926.300,0.000
241033.300,393000.900,485842.700,497027.700,709504.900,709508.000,709843.800,684266.400,0.000
241019.500,393141.500,485936.000,497192.300,709501.100,709504.500,709842.400,684394.700,0.000
240914.700,392910.400,485766.700,496871.700,709492.100,709495.600,709826.900,684104.900,0.000
240858.700,392628.800,485572.600,496513.700,709488.500,709491.900,709807.700,683769.900,0.000
240921.200,392670.700,485608.800,496602.000,709494.800,709498.400,709822.100,683879.800,0.000
241018.700,392978.800,485826.600,497015.100,709502.400,709505.600,709840.500,684211.600,0.000
241005.100,393124.200,485914.700,497175.200,709497.700,709500.900,709838.100,684337.100,0.000
240907.100,392905.600,485757.200,496865.500,709489.300,709492.800,709821.900,684057.900,0.000
240859.400,392628.300,485569.800,496512.100,709488.900,709492.400,709810.800,683754.600,0.000
240929.800,392681.100,485612.200,496604.700,709497.600,709501.300,709826.900,683897.400,0.000
241019.900,392983.600,485820.200,497009.500,709505.000,709508.600,709843.800,684218.800,0.000
241009.100,393124.700,485907.300,497170.400,709502.100,709505.600,709842.800,684346.200,0.000
240907.500,392899.300,485740.400,496851.800,709491.600,709495.300,709824.200,684060.900,0.000
240857.100,392613.200,485540.200,496487.600,709484.800,709488.100,709807.200,683756.600,0.000
240925.200,392656.100,485576.800,496572.700,709490.700,709493.700,709819.400,683903.600,0.000
241036.200,392976.300,485813.400,497002.000,709505.300,709508.300,709843.700,684251.200,0.000
241036.600,393121.400,485914.600,497174.600,709507.500,709510.300,709848.000,684388.900,0.000
240934.200,392900.200,485746.200,496856.200,709497.100,709500.600,709831.400,684102.000,0.000
240874.100,392607.900,485538.900,496484.700,709491.000,709494.400,709811.300,683766.300,0.000
240937.800,392647.800,485573.600,496567.800,709495.300,709498.300,709822.900,683891.100,0.000
241041.800,392960.500,485796.300,496984.800,709505.400,709508.400,709843.900,684228.600,0.000
241039.300,393105.300,485890.800,497150.100,709505.000,709508.300,709845.900,684361.800,0.000
240948.100,392893.200,485734.500,496839.300,709497.000,709500.600,709830.600,684085.800,0.000
240891.800,392606.300,485531.900,496468.700,709491.800,709495.600,709813.900,683762.500,0.000
240960.000,392655.200,485572.700,496555.300,709499.300,709503.300,709828.700,683903.000,0.000
241052.000,392971.000,485793.200,496967.600,709506.400,709510.100,709845.300,684234.100,0.000
241032.400,393110.600,485877.900,497125.400,709503.500,709506.800,709844.400,684357.400,0.000
240933.200,392891.900,485716.500,496812.300,709493.700,709497.100,709827.300,684077.300,0.000
240885.900,392615.700,485526.300,496453.400,709488.900,709492.800,709808.600,683756.500,0.000
240953.800,392656.600,485560.900,496533.800,709496.100,709499.800,709824.000,683888.900,0.000
241054.400,392961.100,485775.800,496940.100,709505.400,709509.100,709843.900,684224.400,0.000
241041.200,393094.000,485861.000,497097.500,709501.600,709505.100,709842.400,684350.000,0.000
240934.200,392868.900,485690.500,496774.200,709488.900,709492.400,709821.400,684060.100,0.000
240875.300,392580.300,485489.700,496403.100,709481.800,709485.300,709803.000,683742.900,0.000
240948.300,392627.500,485532.100,496491.300,709491.300,709494.500,709820.200,683902.400,0.000
241052.400,392943.300,485758.200,496912.000,709502.400,709505.600,709841.400,684247.300,0.000
241047.300,393093.600,485856.000,497082.000,709502.800,709506.400,709844.100,684383.100,0.000
240947.300,392875.300,485694.400,496767.300,709495.000,709498.800,709829.200,684101.800,0.000
240894.700,392588.400,485498.800,496399.900,709491.200,709494.400,709809.800,683766.100,0.000
240960.000,392623.500,485533.900,496476.400,709497.600,709501.100,709824.000,683887.900,0.000
241057.600,392933.000,485751.200,496883.400,709505.800,709509.400,709844.100,684224.100,0.000
241051.700,393089.800,485850.900,497052.100,709505.900,709509.700,709847.000,684362.300,0.000
240944.700,392872.500,485687.000,496732.300,709494.400,709498.100,709827.800,684079.600,0.000
240885.100,392587.300,485487.400,496360.800,709491.300,709495.100,709811.700,683754.300,0.000
240957.500,392628.400,485525.800,496441.700,709501.400,709505.400,709829.800,683892.800,0.000
241053.800,392933.700,485741.900,496849.300,709507.800,709511.800,709846.600,684226.200,0.000
241037.700,393078.700,485833.500,497012.300,709502.300,709506.000,709843.400,684355.600,0.000
240938.000,392864.000,485675.500,496702.100,709493.300,709496.600,709826.500,684078.700,0.000
240882.600,392580.100,485474.700,496331.400,709488.200,709491.400,709810.200,683755.800,0.000
240942.700,392607.300,485499.900,496395.700,709492.900,709495.900,709821.900,683897.600,0.000
241053.500,392920.800,485728.700,496812.300,709505.400,709508.800,709844.600,684251.300,0.000
241047.200,393066.700,485822.900,496981.300,709501.900,709505.400,709843.000,684384.400,0.000
240937.200,392844.500,485657.500,496665.300,709491.400,709494.500,709825.200,684102.000,0.000
240884.700,392564.300,485461.700,496299.600,709487.900,709490.900,709805.900,683762.300,0.000
240955.000,392601.800,485498.100,496378.500,709496.600,709499.900,709823.400,683879.900,0.000
241050.000,392902.000,485710.500,496785.300,709506.200,709509.100,709844.100,684218.500,0.000
241041.700,393053.100,485803.700,496952.400,709501.700,709505.200,709842.900,684351.100,0.000
240939.200,392832.200,485639.000,496636.500,709490.300,709494.100,709823.900,684069.900,0.000
240884.300,392546.600,485438.200,496265.900,709487.600,709491.200,709808.800,683749.800,0.000
240948.200,392579.900,485467.700,496334.200,709495.000,709498.600,709823.800,683889.500,0.000
241046.000,392886.600,485686.800,496744.000,709505.400,709508.900,709843.900,684229.800,0.000
241039.300,393036.500,485781.100,496912.500,709501.700,709505.400,709843.000,684363.600,0.000
240942.100,392823.500,485623.300,496604.700,709493.900,709497.300,709827.900,684091.400,0.000
240888.300,392537.600,485422.100,496231.900,709488.900,709491.900,709810.800,683771.000,0.000
240956.600,392573.700,485454.300,496303.000,709496.000,709499.000,709824.200,683905.900,0.000
241059.500,392885.000,485678.300,496717.600,709505.600,709508.800,709844.300,684243.900,0.000
241051.500,393032.500,485772.500,496887.200,709502.200,709505.000,709843.000,684377.600,0.000
